,trail_id,area_name,popularity,visitors,popularity_bin,bin_range_low,bin_range_high
767,10264670,Channel Islands National Park,2.9488,364807,1.0,0.0,4.231
768,10270902,Yosemite National Park,2.9399,5028868,1.0,0.0,4.231
769,10334875,Yosemite National Park,2.9343,5028868,1.0,0.0,4.231
770,10302606,Death Valley National Park,2.9165,1296283,1.0,0.0,4.231
771,10031729,Redwood National Park,2.914,536297,1.0,0.0,4.231
772,10013404,Lassen Volcanic National Park,2.9039,536068,1.0,0.0,4.231
773,10271175,Joshua Tree National Park,2.9014,2505286,1.0,0.0,4.231
774,10027507,Yosemite National Park,2.8999,5028868,1.0,0.0,4.231
775,10270272,Death Valley National Park,2.8893,1296283,1.0,0.0,4.231
776,10369327,Joshua Tree National Park,2.8809,2505286,1.0,0.0,4.231
777,10031643,Lassen Volcanic National Park,2.8752,536068,1.0,0.0,4.231
778,10259022,Yosemite National Park,2.8727,5028868,1.0,0.0,4.231
779,10478855,Joshua Tree National Park,2.8689,2505286,1.0,0.0,4.231
780,10309880,Yosemite National Park,2.8587,5028868,1.0,0.0,4.231
781,10300210,Yosemite National Park,2.8449,5028868,1.0,0.0,4.231
782,10035715,Yosemite National Park,2.8265,5028868,1.0,0.0,4.231
783,10258329,Pinnacles National Park,2.8228,215555,1.0,0.0,4.231
784,10270273,Death Valley National Park,2.7879,1296283,1.0,0.0,4.231
785,10252779,Joshua Tree National Park,2.7621,2505286,1.0,0.0,4.231
786,10035754,Kings Canyon National Park,2.7491,607479,1.0,0.0,4.231
787,10263522,Redwood National Park,2.7426,536297,1.0,0.0,4.231
788,10355861,Lassen Volcanic National Park,2.7295,536068,1.0,0.0,4.231
789,10388810,Death Valley National Park,2.7228,1296283,1.0,0.0,4.231
790,10336696,Yosemite National Park,2.6934,5028868,1.0,0.0,4.231
791,10257651,Yosemite National Park,2.6594,5028868,1.0,0.0,4.231
792,10038503,Lassen Volcanic National Park,2.6448,536068,1.0,0.0,4.231
793,10356648,Yosemite National Park,2.6387,5028868,1.0,0.0,4.231
794,10020646,Death Valley National Park,2.6317,1296283,1.0,0.0,4.231
795,10343125,Sequoia National Park,2.6308,1254688,1.0,0.0,4.231
796,10257620,Joshua Tree National Park,2.6175,2505286,1.0,0.0,4.231
797,10033123,Yosemite National Park,2.6147,5028868,1.0,0.0,4.231
798,10111638,Joshua Tree National Park,2.6113,2505286,1.0,0.0,4.231
799,10021733,Death Valley National Park,2.6064,1296283,1.0,0.0,4.231
800,10259013,Joshua Tree National Park,2.6032,2505286,1.0,0.0,4.231
801,10273218,Yosemite National Park,2.6017,5028868,1.0,0.0,4.231
802,10262825,Sequoia National Park,2.5781,1254688,1.0,0.0,4.231
803,10304145,Redwood National Park,2.559,536297,1.0,0.0,4.231
804,10269469,Joshua Tree National Park,2.558,2505286,1.0,0.0,4.231
805,10263616,Kings Canyon National Park,2.5225,607479,1.0,0.0,4.231
806,10319970,Sequoia National Park,2.5114,1254688,1.0,0.0,4.231
807,10027515,Yosemite National Park,2.5081,5028868,1.0,0.0,4.231
808,10032086,Sequoia National Park,2.5064,1254688,1.0,0.0,4.231
809,10027565,Kings Canyon National Park,2.5058,607479,1.0,0.0,4.231
810,10269463,Joshua Tree National Park,2.5003,2505286,1.0,0.0,4.231
811,10268353,Kings Canyon National Park,2.4703,607479,1.0,0.0,4.231
812,10027721,Lassen Volcanic National Park,2.4651,536068,1.0,0.0,4.231
813,10270279,Death Valley National Park,2.4162,1296283,1.0,0.0,4.231
814,10022580,Kings Canyon National Park,2.4142,607479,1.0,0.0,4.231
815,10400643,Joshua Tree National Park,2.3923,2505286,1.0,0.0,4.231
816,10311964,Joshua Tree National Park,2.3687,2505286,1.0,0.0,4.231
817,10038390,Kings Canyon National Park,2.3624,607479,1.0,0.0,4.231
818,10266321,Redwood National Park,2.3618,536297,1.0,0.0,4.231
819,10041493,Lassen Volcanic National Park,2.3458,536068,1.0,0.0,4.231
820,10264127,Yosemite National Park,2.3375,5028868,1.0,0.0,4.231
821,10262823,Sequoia National Park,2.3312,1254688,1.0,0.0,4.231
822,10312153,Yosemite National Park,2.3277,5028868,1.0,0.0,4.231
823,10002139,Yosemite National Park,2.3185,5028868,1.0,0.0,4.231
824,10420957,Yosemite National Park,2.2955,5028868,1.0,0.0,4.231
825,10267055,Sequoia National Park,2.2945,1254688,1.0,0.0,4.231
826,10294566,Yosemite National Park,2.2848,5028868,1.0,0.0,4.231
827,10269474,Joshua Tree National Park,2.2786,2505286,1.0,0.0,4.231
828,10371837,Death Valley National Park,2.2756,1296283,1.0,0.0,4.231
829,10270249,Death Valley National Park,2.2589,1296283,1.0,0.0,4.231
830,10040302,Yosemite National Park,2.222,5028868,1.0,0.0,4.231
831,10027722,Lassen Volcanic National Park,2.2192,536068,1.0,0.0,4.231
832,10037320,Kings Canyon National Park,2.2062,607479,1.0,0.0,4.231
833,10264130,Yosemite National Park,2.1597,5028868,1.0,0.0,4.231
834,10291229,Yosemite National Park,2.155,5028868,1.0,0.0,4.231
835,10418330,Kings Canyon National Park,2.1531,607479,1.0,0.0,4.231
836,10259085,Yosemite National Park,2.1287,5028868,1.0,0.0,4.231
837,10528381,Sequoia National Park,2.1094,1254688,1.0,0.0,4.231
838,10344453,Sequoia National Park,2.0796,1254688,1.0,0.0,4.231
839,10264672,Channel Islands National Park,2.075,364807,1.0,0.0,4.231
840,10341188,Yosemite National Park,2.0733,5028868,1.0,0.0,4.231
841,10336074,Yosemite National Park,2.0525,5028868,1.0,0.0,4.231
842,10038496,Lassen Volcanic National Park,2.0467,536068,1.0,0.0,4.231
843,10320139,Yosemite National Park,2.041,5028868,1.0,0.0,4.231
844,10314387,Sequoia National Park,2.0379,1254688,1.0,0.0,4.231
845,10299404,Kings Canyon National Park,2.0274,607479,1.0,0.0,4.231
846,10478797,Joshua Tree National Park,2.0133,2505286,1.0,0.0,4.231
847,10269467,Joshua Tree National Park,2.0031,2505286,1.0,0.0,4.231
848,10022053,Death Valley National Park,1.9954,1296283,1.0,0.0,4.231
849,10264120,Yosemite National Park,1.9874,5028868,1.0,0.0,4.231
850,10396556,Death Valley National Park,1.9866,1296283,1.0,0.0,4.231
851,10018608,Death Valley National Park,1.9826,1296283,1.0,0.0,4.231
852,10264122,Yosemite National Park,1.951,5028868,1.0,0.0,4.231
853,10396557,Death Valley National Park,1.9383,1296283,1.0,0.0,4.231
854,10315438,Lassen Volcanic National Park,1.9309,536068,1.0,0.0,4.231
855,10259106,Yosemite National Park,1.9262,5028868,1.0,0.0,4.231
856,10472836,Lassen Volcanic National Park,1.9222,536068,1.0,0.0,4.231
857,10269465,Joshua Tree National Park,1.9167,2505286,1.0,0.0,4.231
858,10042325,Sequoia National Park,1.8604,1254688,1.0,0.0,4.231
859,10270254,Death Valley National Park,1.8555,1296283,1.0,0.0,4.231
860,10332210,Sequoia National Park,1.8551,1254688,1.0,0.0,4.231
861,10031446,Channel Islands National Park,1.8169,364807,1.0,0.0,4.231
862,10257652,Yosemite National Park,1.8094,5028868,1.0,0.0,4.231
863,10308381,Yosemite National Park,1.7862,5028868,1.0,0.0,4.231
864,10258344,Pinnacles National Park,1.7763,215555,1.0,0.0,4.231
865,10483854,Joshua Tree National Park,1.7737,2505286,1.0,0.0,4.231
866,10388993,Death Valley National Park,1.7716,1296283,1.0,0.0,4.231
867,10040394,Death Valley National Park,1.7579,1296283,1.0,0.0,4.231
868,10293872,Yosemite National Park,1.7357,5028868,1.0,0.0,4.231
869,10335544,Yosemite National Park,1.7286,5028868,1.0,0.0,4.231
870,10257653,Yosemite National Park,1.7169,5028868,1.0,0.0,4.231
871,10003914,Lassen Volcanic National Park,1.7075,536068,1.0,0.0,4.231
872,10257658,Yosemite National Park,1.7058,5028868,1.0,0.0,4.231
873,10257676,Yosemite National Park,1.6931,5028868,1.0,0.0,4.231
874,10336695,Yosemite National Park,1.6823,5028868,1.0,0.0,4.231
875,10372809,Sequoia National Park,1.6658,1254688,1.0,0.0,4.231
876,10327774,Yosemite National Park,1.6593,5028868,1.0,0.0,4.231
877,10517641,Lassen Volcanic National Park,1.5999,536068,1.0,0.0,4.231
878,10462912,Death Valley National Park,1.5801,1296283,1.0,0.0,4.231
879,10111637,Joshua Tree National Park,1.5663,2505286,1.0,0.0,4.231
880,10261704,Death Valley National Park,1.5654,1296283,1.0,0.0,4.231
881,10270286,Death Valley National Park,1.5523,1296283,1.0,0.0,4.231
882,10351113,Yosemite National Park,1.5485,5028868,1.0,0.0,4.231
883,10257657,Yosemite National Park,1.5431,5028868,1.0,0.0,4.231
884,10331143,Yosemite National Park,1.5367,5028868,1.0,0.0,4.231
885,10310060,Sequoia National Park,1.4981,1254688,1.0,0.0,4.231
886,10369012,Yosemite National Park,1.4581,5028868,1.0,0.0,4.231
887,10480470,Yosemite National Park,1.4549,5028868,1.0,0.0,4.231
888,10327394,Yosemite National Park,1.4544,5028868,1.0,0.0,4.231
889,10003613,Channel Islands National Park,1.4391,364807,1.0,0.0,4.231
890,10290223,Yosemite National Park,1.4361,5028868,1.0,0.0,4.231
891,10259149,Joshua Tree National Park,1.4111,2505286,1.0,0.0,4.231
892,10316147,Death Valley National Park,1.3858,1296283,1.0,0.0,4.231
893,10297082,Yosemite National Park,1.3743,5028868,1.0,0.0,4.231
894,10258330,Pinnacles National Park,1.365,215555,1.0,0.0,4.231
895,10484490,Kings Canyon National Park,1.3415,607479,1.0,0.0,4.231
896,10484535,Kings Canyon National Park,1.3375,607479,1.0,0.0,4.231
897,10039797,Yosemite National Park,1.3135,5028868,1.0,0.0,4.231
898,10383306,Yosemite National Park,1.3094,5028868,1.0,0.0,4.231
899,10483742,Death Valley National Park,1.3052,1296283,1.0,0.0,4.231
900,10420666,Kings Canyon National Park,1.304,607479,1.0,0.0,4.231
901,10523443,Yosemite National Park,1.2977,5028868,1.0,0.0,4.231
902,10428358,Yosemite National Park,1.294,5028868,1.0,0.0,4.231
903,10257656,Yosemite National Park,1.2719,5028868,1.0,0.0,4.231
904,10485496,Death Valley National Park,1.252,1296283,1.0,0.0,4.231
905,10527706,Lassen Volcanic National Park,1.2269,536068,1.0,0.0,4.231
906,10522184,Yosemite National Park,1.2263,5028868,1.0,0.0,4.231
907,10467435,Kings Canyon National Park,1.1832,607479,1.0,0.0,4.231
908,10540716,Channel Islands National Park,1.1497,364807,1.0,0.0,4.231
909,10541145,Joshua Tree National Park,1.1052,2505286,1.0,0.0,4.231
910,10015941,Channel Islands National Park,1.0316,364807,1.0,0.0,4.231
911,10527108,Yosemite National Park,0.9989,5028868,1.0,0.0,4.231
912,10501331,Yosemite National Park,0.9673,5028868,1.0,0.0,4.231
913,10541171,Joshua Tree National Park,0.9519,2505286,1.0,0.0,4.231
914,10541099,Joshua Tree National Park,0.9264,2505286,1.0,0.0,4.231
915,10541084,Joshua Tree National Park,0.9213,2505286,1.0,0.0,4.231
916,10541116,Joshua Tree National Park,0.9213,2505286,1.0,0.0,4.231
917,10541144,Joshua Tree National Park,0.9136,2505286,1.0,0.0,4.231
918,10497238,Yosemite National Park,0.8572,5028868,1.0,0.0,4.231
919,10458560,Death Valley National Park,0.8463,1296283,1.0,0.0,4.231
920,10483879,Yosemite National Park,0.8451,5028868,1.0,0.0,4.231
921,10461840,Death Valley National Park,0.7015,1296283,1.0,0.0,4.231
922,10258991,Redwood National Park,0.6729,536297,1.0,0.0,4.231
923,10540136,Lassen Volcanic National Park,0.3871,536068,1.0,0.0,4.231
924,10541335,Yosemite National Park,0.1941,5028868,1.0,0.0,4.231
925,10545116,Yosemite National Park,0.0,5028868,1.0,0.0,4.231
926,10026705,Rocky Mountain National Park,83.0341,4517585,6.0,25.387,84.623
927,10235688,Rocky Mountain National Park,65.477,4517585,6.0,25.387,84.623
928,10008208,Rocky Mountain National Park,54.6336,4517585,6.0,25.387,84.623
929,10012319,Rocky Mountain National Park,52.036,4517585,6.0,25.387,84.623
930,10031204,Rocky Mountain National Park,45.8306,4517585,6.0,25.387,84.623
931,10026711,Rocky Mountain National Park,44.9877,4517585,6.0,25.387,84.623
932,10264164,Rocky Mountain National Park,44.3632,4517585,6.0,25.387,84.623
933,10238357,Rocky Mountain National Park,39.0729,4517585,6.0,25.387,84.623
934,10235698,Rocky Mountain National Park,38.7945,4517585,6.0,25.387,84.623
935,10035513,Rocky Mountain National Park,38.7433,4517585,6.0,25.387,84.623
936,10010318,Rocky Mountain National Park,37.8313,4517585,6.0,25.387,84.623
937,10041185,Rocky Mountain National Park,34.4488,4517585,6.0,25.387,84.623
938,10031203,Rocky Mountain National Park,33.4693,4517585,6.0,25.387,84.623
939,10043053,Rocky Mountain National Park,32.9579,4517585,6.0,25.387,84.623
940,10249728,Rocky Mountain National Park,32.0935,4517585,6.0,25.387,84.623
941,10112141,Rocky Mountain National Park,31.6959,4517585,6.0,25.387,84.623
942,10028391,Rocky Mountain National Park,31.0555,4517585,6.0,25.387,84.623
943,10238728,Rocky Mountain National Park,28.796,4517585,6.0,25.387,84.623
944,10235677,Rocky Mountain National Park,28.4165,4517585,6.0,25.387,84.623
945,10235706,Rocky Mountain National Park,28.4035,4517585,6.0,25.387,84.623
946,10030658,Rocky Mountain National Park,28.2017,4517585,6.0,25.387,84.623
947,10011242,Rocky Mountain National Park,26.7174,4517585,6.0,25.387,84.623
948,10026708,Rocky Mountain National Park,26.2324,4517585,6.0,25.387,84.623
949,10035508,Rocky Mountain National Park,25.238,4517585,5.0,16.925,25.387
950,10111552,Rocky Mountain National Park,23.5712,4517585,5.0,16.925,25.387
951,10003209,Rocky Mountain National Park,23.2203,4517585,5.0,16.925,25.387
952,10037044,Rocky Mountain National Park,22.8281,4517585,5.0,16.925,25.387
953,10028402,Great Sand Dunes National Park and Preserve,22.6281,388308,5.0,16.925,25.387
954,10235697,Rocky Mountain National Park,21.9963,4517585,5.0,16.925,25.387
955,10041193,Rocky Mountain National Park,21.6951,4517585,5.0,16.925,25.387
956,10235739,Rocky Mountain National Park,21.2884,4517585,5.0,16.925,25.387
957,10235712,Rocky Mountain National Park,21.1836,4517585,5.0,16.925,25.387
958,10003950,Rocky Mountain National Park,21.0644,4517585,5.0,16.925,25.387
959,10235699,Rocky Mountain National Park,21.0145,4517585,5.0,16.925,25.387
960,10317586,Rocky Mountain National Park,20.8615,4517585,5.0,16.925,25.387
961,10041187,Rocky Mountain National Park,20.6322,4517585,5.0,16.925,25.387
962,10026713,Rocky Mountain National Park,20.3382,4517585,5.0,16.925,25.387
963,10038099,Rocky Mountain National Park,19.6972,4517585,5.0,16.925,25.387
964,10292656,Rocky Mountain National Park,19.4896,4517585,5.0,16.925,25.387
965,10026702,Rocky Mountain National Park,19.0785,4517585,5.0,16.925,25.387
966,10012254,Rocky Mountain National Park,19.0361,4517585,5.0,16.925,25.387
967,10297828,Rocky Mountain National Park,18.6678,4517585,5.0,16.925,25.387
968,10291251,Rocky Mountain National Park,18.5816,4517585,5.0,16.925,25.387
969,10033941,Rocky Mountain National Park,18.4971,4517585,5.0,16.925,25.387
970,10235681,Rocky Mountain National Park,18.3733,4517585,5.0,16.925,25.387
971,10033876,Mesa Verde National Park,18.1745,583527,5.0,16.925,25.387
972,10235802,Rocky Mountain National Park,17.9683,4517585,5.0,16.925,25.387
973,10002801,Rocky Mountain National Park,17.9093,4517585,5.0,16.925,25.387
974,10363771,Rocky Mountain National Park,17.8462,4517585,5.0,16.925,25.387
975,10001492,Rocky Mountain National Park,17.4926,4517585,5.0,16.925,25.387
976,10293112,Rocky Mountain National Park,17.331,4517585,5.0,16.925,25.387
977,10005393,Rocky Mountain National Park,16.6696,4517585,4.0,12.693,16.925
978,10293307,Rocky Mountain National Park,16.5198,4517585,4.0,12.693,16.925
979,10258578,Rocky Mountain National Park,16.5094,4517585,4.0,12.693,16.925
980,10235741,Rocky Mountain National Park,16.4705,4517585,4.0,12.693,16.925
981,10030593,Black Canyon of the Gunnison National Park,16.2627,238018,4.0,12.693,16.925
982,10320915,Rocky Mountain National Park,16.0138,4517585,4.0,12.693,16.925
983,10272716,Rocky Mountain National Park,15.733,4517585,4.0,12.693,16.925
984,10000412,Rocky Mountain National Park,15.6444,4517585,4.0,12.693,16.925
985,10010458,Rocky Mountain National Park,15.471,4517585,4.0,12.693,16.925
986,10106086,Mesa Verde National Park,15.2049,583527,4.0,12.693,16.925
987,10289358,Rocky Mountain National Park,15.1983,4517585,4.0,12.693,16.925
988,10235810,Rocky Mountain National Park,14.7896,4517585,4.0,12.693,16.925
989,10248248,Rocky Mountain National Park,14.7715,4517585,4.0,12.693,16.925
990,10296119,Rocky Mountain National Park,14.5188,4517585,4.0,12.693,16.925
991,10263499,Rocky Mountain National Park,14.3872,4517585,4.0,12.693,16.925
992,10264059,Rocky Mountain National Park,14.3272,4517585,4.0,12.693,16.925
993,10290799,Rocky Mountain National Park,14.2067,4517585,4.0,12.693,16.925
994,10033934,Rocky Mountain National Park,14.2041,4517585,4.0,12.693,16.925
995,10031845,Great Sand Dunes National Park and Preserve,14.1369,388308,4.0,12.693,16.925
996,10235769,Rocky Mountain National Park,14.1126,4517585,4.0,12.693,16.925
997,10284205,Rocky Mountain National Park,14.0678,4517585,4.0,12.693,16.925
998,10267490,Rocky Mountain National Park,14.002,4517585,4.0,12.693,16.925
999,10033889,Black Canyon of the Gunnison National Park,13.9597,238018,4.0,12.693,16.925
1000,10259076,Black Canyon of the Gunnison National Park,13.9396,238018,4.0,12.693,16.925
1001,10018356,Great Sand Dunes National Park and Preserve,13.9155,388308,4.0,12.693,16.925
1002,10031830,Rocky Mountain National Park,13.8078,4517585,4.0,12.693,16.925
1003,10293115,Rocky Mountain National Park,13.7925,4517585,4.0,12.693,16.925
1004,10271463,Rocky Mountain National Park,13.7908,4517585,4.0,12.693,16.925
1005,10235788,Rocky Mountain National Park,13.7732,4517585,4.0,12.693,16.925
1006,10249822,Black Canyon of the Gunnison National Park,13.5973,238018,4.0,12.693,16.925
1007,10299305,Rocky Mountain National Park,13.2626,4517585,4.0,12.693,16.925
1008,10007866,Rocky Mountain National Park,13.2069,4517585,4.0,12.693,16.925
1009,10111780,Rocky Mountain National Park,13.1672,4517585,4.0,12.693,16.925
1010,10277364,Rocky Mountain National Park,13.1538,4517585,4.0,12.693,16.925
1011,10274329,Rocky Mountain National Park,13.132,4517585,4.0,12.693,16.925
1012,10250371,Rocky Mountain National Park,13.0612,4517585,4.0,12.693,16.925
1013,10030653,Rocky Mountain National Park,13.0545,4517585,4.0,12.693,16.925
1014,10038088,Rocky Mountain National Park,13.0231,4517585,4.0,12.693,16.925
1015,10241603,Rocky Mountain National Park,12.9199,4517585,4.0,12.693,16.925
1016,10013526,Rocky Mountain National Park,12.9172,4517585,4.0,12.693,16.925
1017,10002585,Rocky Mountain National Park,12.816,4517585,4.0,12.693,16.925
1018,10255921,Mesa Verde National Park,12.7726,583527,4.0,12.693,16.925
1019,10270326,Rocky Mountain National Park,12.6549,4517585,3.0,8.462,12.693
1020,10008051,Rocky Mountain National Park,12.6267,4517585,3.0,8.462,12.693
1021,10236189,Black Canyon of the Gunnison National Park,12.2737,238018,3.0,8.462,12.693
1022,10248242,Rocky Mountain National Park,12.262,4517585,3.0,8.462,12.693
1023,10017559,Rocky Mountain National Park,11.8259,4517585,3.0,8.462,12.693
1024,10254185,Rocky Mountain National Park,11.5216,4517585,3.0,8.462,12.693
1025,10258922,Great Sand Dunes National Park and Preserve,11.4416,388308,3.0,8.462,12.693
1026,10018316,Black Canyon of the Gunnison National Park,11.3623,238018,3.0,8.462,12.693
1027,10258930,Black Canyon of the Gunnison National Park,11.3221,238018,3.0,8.462,12.693
1028,10258323,Rocky Mountain National Park,10.9801,4517585,3.0,8.462,12.693
1029,10008056,Mesa Verde National Park,10.8043,583527,3.0,8.462,12.693
1030,10239321,Rocky Mountain National Park,10.7041,4517585,3.0,8.462,12.693
1031,10279359,Rocky Mountain National Park,10.5667,4517585,3.0,8.462,12.693
1032,10240894,Rocky Mountain National Park,10.0475,4517585,3.0,8.462,12.693
1033,10235711,Rocky Mountain National Park,9.9247,4517585,3.0,8.462,12.693
1034,10263386,Rocky Mountain National Park,9.9148,4517585,3.0,8.462,12.693
1035,10263389,Rocky Mountain National Park,9.8782,4517585,3.0,8.462,12.693
1036,10275682,Rocky Mountain National Park,9.8561,4517585,3.0,8.462,12.693
1037,10272876,Black Canyon of the Gunnison National Park,9.8415,238018,3.0,8.462,12.693
1038,10265217,Rocky Mountain National Park,9.8002,4517585,3.0,8.462,12.693
1039,10264634,Rocky Mountain National Park,9.7464,4517585,3.0,8.462,12.693
1040,10236182,Black Canyon of the Gunnison National Park,9.5991,238018,3.0,8.462,12.693
1041,10265442,Rocky Mountain National Park,9.3496,4517585,3.0,8.462,12.693
1042,10002501,Mesa Verde National Park,9.3427,583527,3.0,8.462,12.693
1043,10266708,Rocky Mountain National Park,9.3186,4517585,3.0,8.462,12.693
1044,10289369,Rocky Mountain National Park,9.3077,4517585,3.0,8.462,12.693
1045,10030657,Rocky Mountain National Park,9.2145,4517585,3.0,8.462,12.693
1046,10344418,Rocky Mountain National Park,9.1322,4517585,3.0,8.462,12.693
1047,10017560,Rocky Mountain National Park,9.0981,4517585,3.0,8.462,12.693
1048,10289234,Rocky Mountain National Park,9.0967,4517585,3.0,8.462,12.693
1049,10314923,Rocky Mountain National Park,9.0569,4517585,3.0,8.462,12.693
1050,10028396,Rocky Mountain National Park,8.9639,4517585,3.0,8.462,12.693
1051,10002944,Rocky Mountain National Park,8.8702,4517585,3.0,8.462,12.693
1052,10038098,Rocky Mountain National Park,8.8658,4517585,3.0,8.462,12.693
1053,10236179,Great Sand Dunes National Park and Preserve,8.8522,388308,3.0,8.462,12.693
1054,10039066,Mesa Verde National Park,8.8472,583527,3.0,8.462,12.693
1055,10264641,Black Canyon of the Gunnison National Park,8.7418,238018,3.0,8.462,12.693
1056,10031837,Rocky Mountain National Park,8.6946,4517585,3.0,8.462,12.693
1057,10274038,Rocky Mountain National Park,8.6828,4517585,3.0,8.462,12.693
1058,10267446,Rocky Mountain National Park,8.6158,4517585,3.0,8.462,12.693
1059,10268030,Rocky Mountain National Park,8.5139,4517585,3.0,8.462,12.693
1060,10264716,Rocky Mountain National Park,8.4439,4517585,2.0,4.231,8.462
1061,10236038,Mesa Verde National Park,8.4226,583527,2.0,4.231,8.462
1062,10266319,Rocky Mountain National Park,8.4077,4517585,2.0,4.231,8.462
1063,10006227,Rocky Mountain National Park,8.3959,4517585,2.0,4.231,8.462
1064,10235791,Rocky Mountain National Park,8.3768,4517585,2.0,4.231,8.462
1065,10269076,Rocky Mountain National Park,8.3331,4517585,2.0,4.231,8.462
1066,10030655,Rocky Mountain National Park,8.288,4517585,2.0,4.231,8.462
1067,10263500,Rocky Mountain National Park,8.238,4517585,2.0,4.231,8.462
1068,10026706,Rocky Mountain National Park,8.1768,4517585,2.0,4.231,8.462
1069,10281307,Rocky Mountain National Park,8.0874,4517585,2.0,4.231,8.462
1070,10258580,Rocky Mountain National Park,7.9413,4517585,2.0,4.231,8.462
1071,10293283,Rocky Mountain National Park,7.9283,4517585,2.0,4.231,8.462
1072,10028436,Great Sand Dunes National Park and Preserve,7.8443,388308,2.0,4.231,8.462
1073,10273673,Rocky Mountain National Park,7.7754,4517585,2.0,4.231,8.462
1074,10236186,Black Canyon of the Gunnison National Park,7.7626,238018,2.0,4.231,8.462
1075,10306840,Rocky Mountain National Park,7.5939,4517585,2.0,4.231,8.462
1076,10236039,Mesa Verde National Park,7.5899,583527,2.0,4.231,8.462
1077,10295603,Rocky Mountain National Park,7.5505,4517585,2.0,4.231,8.462
1078,10004128,Great Sand Dunes National Park and Preserve,7.528,388308,2.0,4.231,8.462
1079,10013832,Rocky Mountain National Park,7.2383,4517585,2.0,4.231,8.462
1080,10290912,Rocky Mountain National Park,7.2098,4517585,2.0,4.231,8.462
1081,10302787,Rocky Mountain National Park,7.1581,4517585,2.0,4.231,8.462
1082,10236176,Great Sand Dunes National Park and Preserve,7.1255,388308,2.0,4.231,8.462
1083,10013322,Rocky Mountain National Park,7.0599,4517585,2.0,4.231,8.462
1084,10000730,Mesa Verde National Park,7.0522,583527,2.0,4.231,8.462
1085,10005709,Rocky Mountain National Park,7.0174,4517585,2.0,4.231,8.462
1086,10348232,Rocky Mountain National Park,7.0064,4517585,2.0,4.231,8.462
1087,10007989,Mesa Verde National Park,6.9925,583527,2.0,4.231,8.462
1088,10028379,Rocky Mountain National Park,6.9486,4517585,2.0,4.231,8.462
1089,10255924,Mesa Verde National Park,6.8841,583527,2.0,4.231,8.462
1090,10012441,Mesa Verde National Park,6.8617,583527,2.0,4.231,8.462
1091,10235811,Rocky Mountain National Park,6.8545,4517585,2.0,4.231,8.462
1092,10288992,Rocky Mountain National Park,6.8538,4517585,2.0,4.231,8.462
1093,10263505,Rocky Mountain National Park,6.7946,4517585,2.0,4.231,8.462
1094,10310851,Rocky Mountain National Park,6.7098,4517585,2.0,4.231,8.462
1095,10341169,Rocky Mountain National Park,6.694,4517585,2.0,4.231,8.462
1096,10235721,Rocky Mountain National Park,6.6558,4517585,2.0,4.231,8.462
1097,10008311,Rocky Mountain National Park,6.64,4517585,2.0,4.231,8.462
1098,10008082,Rocky Mountain National Park,6.6185,4517585,2.0,4.231,8.462
1099,10483902,Rocky Mountain National Park,6.5789,4517585,2.0,4.231,8.462
1100,10351832,Rocky Mountain National Park,6.5664,4517585,2.0,4.231,8.462
1101,10308121,Rocky Mountain National Park,6.4631,4517585,2.0,4.231,8.462
1102,10042102,Rocky Mountain National Park,6.4324,4517585,2.0,4.231,8.462
1103,10267072,Rocky Mountain National Park,6.3905,4517585,2.0,4.231,8.462
1104,10303226,Rocky Mountain National Park,6.3451,4517585,2.0,4.231,8.462
1105,10328652,Black Canyon of the Gunnison National Park,6.285,238018,2.0,4.231,8.462
1106,10263510,Rocky Mountain National Park,6.2429,4517585,2.0,4.231,8.462
1107,10347650,Rocky Mountain National Park,6.2212,4517585,2.0,4.231,8.462
1108,10001960,Rocky Mountain National Park,6.0863,4517585,2.0,4.231,8.462
1109,10316689,Rocky Mountain National Park,6.0724,4517585,2.0,4.231,8.462
1110,10299308,Rocky Mountain National Park,5.9579,4517585,2.0,4.231,8.462
1111,10009217,Great Sand Dunes National Park and Preserve,5.9468,388308,2.0,4.231,8.462
1112,10002726,Great Sand Dunes National Park and Preserve,5.8592,388308,2.0,4.231,8.462
1113,10239051,Black Canyon of the Gunnison National Park,5.7165,238018,2.0,4.231,8.462
1114,10006093,Rocky Mountain National Park,5.6387,4517585,2.0,4.231,8.462
1115,10009678,Rocky Mountain National Park,5.5178,4517585,2.0,4.231,8.462
1116,10009887,Rocky Mountain National Park,5.4705,4517585,2.0,4.231,8.462
1117,10325732,Rocky Mountain National Park,5.4503,4517585,2.0,4.231,8.462
1118,10267447,Rocky Mountain National Park,5.4235,4517585,2.0,4.231,8.462
1119,10384471,Rocky Mountain National Park,5.3997,4517585,2.0,4.231,8.462
1120,10255923,Mesa Verde National Park,5.3295,583527,2.0,4.231,8.462
1121,10293388,Mesa Verde National Park,5.2538,583527,2.0,4.231,8.462
1122,10352842,Rocky Mountain National Park,5.2114,4517585,2.0,4.231,8.462
1123,10323206,Black Canyon of the Gunnison National Park,5.2109,238018,2.0,4.231,8.462
1124,10415387,Rocky Mountain National Park,5.149,4517585,2.0,4.231,8.462
1125,10326635,Rocky Mountain National Park,5.0681,4517585,2.0,4.231,8.462
1126,10328654,Black Canyon of the Gunnison National Park,5.0095,238018,2.0,4.231,8.462
1127,10296253,Rocky Mountain National Park,5.0068,4517585,2.0,4.231,8.462
1128,10236040,Mesa Verde National Park,4.9624,583527,2.0,4.231,8.462
1129,10335093,Rocky Mountain National Park,4.9281,4517585,2.0,4.231,8.462
